Soil_Type,Soil_pH,Soil_Moisture,Organic_Carbon,Electrical_Conductivity,Nitrogen_Level,Phosphorus_Level,Potassium_Level,Temperature,Humidity,Rainfall,Crop_Type,Crop_Growth_Stage,Season,Irrigation_Type,Previous_Crop,Region,Fertilizer_Used_Last_Season,Yield_Last_Season,Recommended_Fertilizer
Sandy,78.34619727,15.37724095,0.3015590312,1.741664994,104.4370412,19.77078293,125.5194454,31.05947578,43.75965358,934.7634972,Tomato,Sowing,,Canal,Sugarcane,Central,353.9206685,49.70624689,DAP
Sandy-,6.128563572,10.98953491,1.046847936,2.935964668,35.59165089,19.18285354,21.5201133,12.63258064,57.27434173,2272.290254,Wheat,Sowing,Zaid,Canal,nan###,Central,242.7323701,,Urea
Sandy,4.881462847,,,1.216671725,110.2075022,78.83175771,,13.68111163,72.07533727,1595.722049,,,Zaid,Drip,Sugarcane,,,6.127811693,Compost
Clay,6.164049069,,0.6317774192,0.1408129277,49.85798523,10.66755291,93.73413712,45.26615098,77.86396769,1850.076966,Maize,Sowing,Kharif,Sprinkler,Sugarcane,Central,268.982595,2.414786629,Urea
Sandy,10.27498605,45.3295983,1.340326513,2.034186354,139.7285662,,61.84673247,44.98207041,85.63734688,1169.599487,Maize,Vegetative,Kharif,Drip,Maize,West,237.8752074,6.493058278,Zinc Sulphate
Silt,7.202515959,52.14688242,0.3877786667,0.1368048249,54.658973,,321.5800045,,72.95946666,576.6221736,Maize,Sowing,Zaid,,Cotton,East,257.1101166,5.565106142,Urea
Sandy,6.180333232,33.9710478,,3.183962801,93.22384521,11.43225683,88.68861898,17.13550805,45.46257503,653.7007582,Wheat,Sowing,Zaid,Sprinkler,,East,262.8010344,3.820715508,DAP
Silt,6.166013288,61.71399805,0.9940364797,0.2662715087,114.2644465,87.32375019,46.33848074,34.13491492,87.51732112,1048.307093,,Sowing,Kharif,Sprinkler,Wheat,North,1764.211314,2.799303387,MOP###
,7.025331737,29.24635151,1.247283899,15.39306686,41.21610283,52.23210558,60.86388873,23.79098948,,,Sugarcane,Vegetative,Rabi,nan-,Sugarcane,East,75.04825792,3.557328477,Urea
Silt,5.352011777,42.87112578,0.1681276935,1.139919152,72.23167735,24.14382208,44.99255066,32.59415384,55.33298308,,Rice,Flowering,Rabi,Rainfed,Tomato,West###,74.55112084,6.784341332,DAP
Clay,7.536712214,,0.4454605239,0.4783289995,135.7707049,33.1329773,85.61057734,21.18646004,56.88898232,9515.653198,Cotton,,Rabi,Sprinkler,,Central,235.4082903,49.70624689,DAP
Clay,7.307496743,46.58668999,0.4389805333,2.675677806,68.72272625,12.97686301,89.31822189,38.67481441,37.64123591,9515.653198,nan,Vegetative,Rabi,Rainfed-,Potato,West,152.2884498,8.990364397,Urea
Clay,6.325454224,56.26151878,8.456875746,1.987559097,71.42834854,86.2554377,44.39055767,17.53364567,79.33318757,9515.653198,,Vegetative,Zaid,Drip,Potato,East,254.4825426,3.966136397,Zinc Sulphate
,8.080974231,49.10693235,0.3453763186,1.080325669,104.4317337,41.15960406,12.53479089,48.54392079,62.00324646,909.1416793,Wheat,Harvest,Rabi,Sprinkler,Tomato,North,53.81792706,49.70624689,DAP
Silt,4.445945838,16.17895126,0.2965905813,1.020367704,26.52320352,32.9958229,127.4061349,17.83535929,80.5189674,1371.694908,,Sowing,Kharif,,,West,237.6916657,,Urea
Clay,5.238116093,49.40055783,0.8208318947,2.157686568,29.24483722,34.57728294,,28.09953177,72.99017373,435.4139961,Potato,,Zaid,Rainfed,Maize,West,94.12577259,5.807854722,
Clay,4.527135288,52.91814727,0.8711562288,2.768319869,42.25793779,,11.21245021,18.41291945,97.54701367,2630.957848,Potato,Flowering,Zaid,Rainfed,Wheat,East,214.3455236,6.707999474,Urea
Sandy,8.94824494,56.63793856,1.303616438,2.061550031,42.7173439,38.92088122,65.68129707,34.72028155,40.73644792,1741.298893,Potato,Sowing,Rabi,Drip,Wheat,South,154.7486992,8.033996392,Urea
Clay,7.786279324,17.60736897,1.844245711,2.072224414,,21.76063869,43.37779497,18.00242765,78.53057405,289.1216413,Rice,Harvest,Rabi,Drip,Rice,East,104.2250296,2.447246838,nan-
Sandy,7.941517175,,0.5753719436,,117.4018045,57.78809795,24.43105884,29.59496427,104.7084528,2075.175406,Potato,Harvest,Kharif,Sprinkler###,Tomato,East,62.57372612,8.675658849,MOP
Loamy###,7.273196634,,1.557197364,1.753867264,58.77980399,47.08021674,15.95813257,13.91503164,74.65362181,,Potato,,,Rainfed,Rice,,178.7638199,4.976757178,Urea
,3.509331191,22.48083773,1.137947277,2.042269866,165.4551894,47.16002938,68.14547172,43.45995682,73.19367867,3026.571936,,Harvest,Zaid,Drip,Rice,Central,180.921464,6.238400438,Compost
Loamy,8.058228589,45.39057506,0.616862618,1.695338814,173.0350148,19.05176089,31.55485458,18.11768826,103.2038081,3398.139996,Potato,Harvest,Zaid,Drip,Cotton-,South,186.6450309,1.837787199,DAP
Sandy,3.77696377,23.65897011,1.600730408,1.554425988,,56.56105882,41.2164767,34.69660045,42.37002896,3027.810753,Maize,Sowing###,Kharif-,Rainfed,Rice,South,337.7076475,9.171736149,Urea
Silt,7.089578366,23.59549769,0.8695089892,1.66861862,33.72013867,38.54719223,71.24840147,30.98851548,,1232.404314,Rice,,Rabi,Canal,Sugarcane,,235.7747814,4.808112602,Urea
Clay,6.842722402,31.87998716,0.6690295295,2.107035983,121.4803592,83.71234622,44.99128243,,77.46690888,1490.020822,Potato,Sowing,Rabi,Drip,,,207.1100534,,MOP
Sandy,4.026628567,29.44009573,1.186214976,2.128384755,155.1072018,57.33581963,,,65.6717765,760.6921463,Rice,Vegetative###,Kharif,Rainfed,Maize,,,6.032777048,Compost
Silt,,,0.9204066389,2.882767474,131.3261519,46.39843976,118.2419525,41.82311438,39.01390612,,Potato,Harvest,Rabi,,Wheat,Central,216.0575616,5.224313138,NPK
Silt,6.052119523,,0.319774975,1.570298836,32.0709867,34.79181422,10.78545706,14.45635329,,2753.667085,Cotton,,Rabi,Rainfed,,South,248.8139291,49.70624689,Urea
,,24.17113083,0.9321851599,2.224330009,69.86840377,72.85178933,74.90390565,23.97237021,58.97970564,2311.998411,,Flowering??,Rabi,Drip,Potato,North,244.6138678,2.498554476,Compost
,8.087254334,19.32074093,1.349993306,,54.27022583,14.50588049,14.70307433,,75.31539449,3363.426317,Cotton,Sowing,Zaid,Rainfed,Tomato,West,210.5533419,4.919581747,Urea
Silt,6.012530429,7.119314642,0.9685541994,0.7185911702,149.4546497,42.73370728,70.74001174,40.21547842,39.86639039,2802.435166,Wheat,Sowing,Kharif,Sprinkler,Maize,Central,235.3438888,4.367563506,DAP
Clay,5.463857013,17.36701967,0.5158935966,15.39306686,40.53207788,43.72424143,18.66900047,34.58102816,57.12627289,1119.973563,Maize,Harvest,Kharif,Drip,Wheat,Central,185.5879521,5.215849829,MOP
,5.347767262,30.1851314,1.496218353,1.630218082,36.44934872,39.87794684,34.3685867,326.6906569,76.24970313,877.9811802,Maize,Flowering,Rabi,Rainfed,Maize,South,56.01168701,4.090229581,Urea
Loamy,9.107271435,51.94723676,0.1671396842,3.182104199,711.7064036,29.47358988,89.82669238,,107.0894869,9515.653198,,Flowering,Kharif,Canal,Sugarcane??,East-,83.55671231,5.239403654,DAP
Silt,4.878867715,,0.5395985817,15.39306686,144.263064,16.55734362,100.3911654,28.09954869,69.35665995,,Rice,Vegetative,Kharif,Canal,Maize,North,70.33487941,3.387501572,DAP
Sandy,7.839820205,12.54962851,0.5290337353,0.6517285314,122.0370404,41.13879236,115.4170338,,67.2651579,192.7541985,,Flowering,Zaid,Drip,Wheat-,South,60.74617079,2.227716608,NPK
Clay,4.967462057,53.95384833,0.2510116414,0.7850038695,145.8576464,42.0172335,39.99698972,20.73993414,61.22059376,1464.980456,Maize,,Kharif,Sprinkler,Cotton,North,128.0908991,4.296196937,DAP
Silt,5.027405258,27.30501776,0.6594894186,1.113811385,99.40121608,16.00037134,60.26733382,,53.83383371,333.0516451,Tomato,,Kharif,Drip,Tomato,Central,209.771645,3.337696799,DAP
Silt,4.788744806,52.14498184,1.018764769,1.018953763,84.75247685,80.04767483,143.582243,17.92441083,36.13605918,1378.086117,Sugarcane,Harvest,Kharif,Sprinkler-,Wheat,West,195.6044716,5.936129828,DAP
Loamy,8.795957304,39.6079593,1.455462122,1.945332006,26.60019211,51.80935394,118.0626335,24.48488269,843.2627567,486.3818484,Tomato,Flowering,Rabi,Rainfed,Tomato,North,,1.880755809,Urea
Clay,8.838834797,22.47995248,1.781240902,2.484648439,78.97072057,98.53478871,56.8636185,34.5453081,54.09154089,2057.439372,Tomato,Harvest,,Drip,Wheat,West,327.5783797,3.549399247,
Clay,5.389943819,26.5897297,1.131309762,2.322295665,119.0223841,89.98892075,99.96402611,9.196385847,48.51420389,1256.266108,Potato,Harvest,Rabi###,Rainfed,Wheat,South,138.1907906,1.596612197,Compost
Sandy,7.804287046,,0.7424735673,,119.346832,81.32996735,,16.6911495,48.74564774,1155.727213,Tomato,Vegetative,Rabi,Rainfed,Tomato,North,189.868812,5.348698017,NPK
Clay,7.551792866,11.1021603,1.098792089,2.373054864,711.7064036,25.3475725,74.42641823,33.21381229,90.07639989,2768.685205,Rice,Vegetative,Zaid,Canal,Wheat,South,70.68642778,,DAP
Sandy,6.813365877,15.76381913,1.443902442,15.39306686,17.39604978,,82.30022599,38.42857342,31.70853344,1204.369534,Potato,Flowering,Rabi,Canal,Maize,Central,300.2789881,3.158805707,Urea
Clay,5.800626155,16.67565384,0.5522580153,0.6191270056,78.11556693,23.90691744,79.20720855,,59.15567378,2782.314998,Sugarcane,Sowing,Kharif,Rainfed,Rice,Central,272.6760292,6.841491393,DAP
Loamy,5.834917668,54.33526768,1.001310161,1.09426437,101.8379851,65.56599119,111.1398557,28.45836492,69.16533142,2067.875549,Wheat,Flowering-,Kharif,Drip,Cotton,,274.3316503,5.706973504,
Clay,7.882752725,,0.5982150652,1.755383261,27.90662804,66.23181207,29.32929483,18.00441056,843.2627567,2490.107916,Tomato,Vegetative,Zaid,Sprinkler,Rice,West,138.0440721,6.484041981,Urea
Sandy,8.337753972,425.2903798,0.7776884163,2.620374821,69.91814106,76.80533763,92.23907946,,55.94965245,1517.929936,Cotton,Sowing,Rabi,Rainfed,Maize,South,81.31871002,0.9737057665,Urea
Sandy,,42.89490298,0.8352983805,1.607081993,64.45221097,637.820759,,,,424.0264622,Maize,Harvest,Kharif,Drip,Cotton###,South,,8.40584042,DAP
Loamy,7.399512281,34.30385574,1.301945768,0.4857553132,155.678092,59.75268527,86.8506693,29.71781747,82.16629307,3103.788751,Maize,,Zaid,Sprinkler,Wheat,East,274.2733815,1.97653134,NPK
Clay,78.34619727,33.00620995,1.055015821,2.379541729,,21.83460965,,33.57759268,62.25008701,1099.012442,,,Zaid,Rainfed,Potato,,289.4999202,3.558008785,DAP
Clay,,27.98469213,,0.7775472195,55.39587536,66.31779998,51.24684438,29.7645696,53.79479662,,Sugarcane,Vegetative,Rabi,Sprinkler###,Tomato,North,59.11100763,3.722153609,Urea
Loamy,3.878750604,425.2903798,1.068867451,2.378529997,18.33632851,,100.1502186,34.91273018,33.06892434,2408.183457,Tomato,,Zaid,Rainfed,Maize,,79.36631152,2.368473846,Urea
Clay,7.143390565,66.27650847,1.246565387,2.552109188,63.97652141,,44.86075143,29.014491,,752.9377163,Potato??,Vegetative,,Rainfed,Rice,South,247.1694757,3.513431156,Urea
Clay,6.948516377,11.45719917,,0.7371843163,98.57801133,15.47581687,84.92538782,15.21452582,40.71914773,1686.963412,Maize,Vegetative,Zaid,,Rice,South,107.5015544,,
Sandy-,7.755774836,29.12152881,,0.8234943089,48.56746012,,20.10286346,12.1726671,69.9586702,9515.653198,Cotton,Sowing,Kharif,Canal,Cotton,North,137.6156004,2.794363993,Urea
Clay,6.129397588,26.19551127,0.4931050127,0.4889729114,66.10923055,637.820759,80.01031513,29.26683302,85.2249573,,Rice,Flowering,Rabi,Canal,Potato,South??,50.3163916,49.70624689,Urea
Clay,5.438281602,,0.8542610415,0.6239105057,30.21913844,48.77617253,74.77197673,35.63570495,91.22491248,271.0889024,nan??,Sowing,Kharif,Sprinkler,Wheat,North,127.0182328,3.808744317,
Loamy,9.257502437,27.77020178,0.9402651299,0.6282022251,108.0198769,38.90692397,82.96877011,29.55353951,55.38624164,979.0222723,Maize,Sowing,Rabi,Rainfed??,Potato,East,74.86611644,6.773964225,DAP
Loamy,7.359516161,41.27974961,0.2344872536,1.658861112,155.1891597,35.72291741,123.4559514,39.27203869,51.71305719,2701.937854,Cotton,Flowering,Rabi,Rainfed,Cotton,South,181.7529814,6.232534707,Compost
,4.231864784,56.04485617,0.5531939732,2.037743784,125.2057667,17.89300157,28.38134487,22.35360748,89.04150732,1499.627547,Maize,Flowering,Zaid,Canal,Cotton,East,,1.559166807,DAP
Sandy,78.34619727,26.00961639,1.367319343,1.784926657,61.52274162,,76.08072653,12.1286157,46.0786459,2009.963134,Maize,Vegetative,Rabi,Rainfed,,Central,219.2173764,6.188777995,DAP
Clay,6.681831403,38.91162242,1.578553991,1.918677901,164.5201013,46.27245842,102.6088119,36.71697606,92.73359573,994.2999787,Rice??,Vegetative,,,Tomato,South,239.9094214,7.319563972,NPK
Clay,6.468336059,37.47652733,0.9767503209,,85.43946172,10.07869175,27.53192499,34.3162684,31.15771956,1772.139293,Sugarcane,Vegetative-,Kharif,Rainfed,Wheat,East,259.3146465,5.152520227,
Silt,9.369022586,33.61025016,0.8783258013,2.727984282,53.51802102,76.87869741,321.5800045,21.28891971,57.4925676,861.9918503,Potato,Vegetative,Zaid,Canal,Tomato,West,66.56849796,3.146503742,Urea
Clay,7.035723023,39.60736941,0.9953063338,,55.70431276,16.40458606,86.59991999,13.17047371,46.04602257,864.3654332,Tomato,Harvest,Rabi,Rainfed,Sugarcane,West,206.1481333,7.982382851,Urea
Sandy###,5.908993093,18.12569306,0.41712199,,91.58392382,20.95936667,,12.15525485,64.67652168,3060.900183,Sugarcane,Vegetative,Rabi,Rainfed,Potato,,,7.466382675,DAP
Silt,8.096978945,34.14023226,0.8022574818,0.3526538442,100.7609102,28.95184336,60.48009412,,843.2627567,657.3504979,Cotton,Vegetative,Kharif,Drip,Potato,West,49.79162926,3.378164058,DAP
Sandy,6.546903858,31.61572587,0.2356774907,0.4382280389,23.47159558,82.22807927,108.1264789,,53.9132244,3163.850722,Tomato,Flowering,nan###,Rainfed,Wheat,East,173.1658874,5.479538719,Urea
Silt??,6.976922094,54.89865435,0.8481974835,2.03278709,188.4987667,24.88876025,81.92690128,17.87983713,,3043.071925,Tomato,,Rabi,Drip,Wheat,South,,49.70624689,DAP
Silt,7.035980821,49.60394617,,1.23902666,111.8811992,89.32884924,106.1532158,24.42993219,69.44154055,2079.51594,Potato-,Sowing,Rabi,Canal,Tomato,North,217.3570991,6.183815249,Zinc Sulphate
Loamy,7.839623275,17.00741347,0.9068480512,2.303124986,15.71052287,91.74594578,90.91001587,22.87799701,54.65011077,1717.255498,Potato,Harvest,Rabi,Drip,,North,106.3871217,49.70624689,Urea
Sandy,5.573294617,7.913749425,0.9243645741,1.3849276,,60.31091361,32.83133024,17.92198355,68.63791119,174.1389305,Sugarcane,,Kharif,Rainfed,,Central,68.38440277,3.814503003,Urea
Clay,5.700935519,63.38241511,0.6224711754,0.4935257734,102.3371075,,29.57107549,30.58950404,63.5593723,1908.85856,Wheat,Harvest,Kharif,Drip,Wheat,North,148.5501545,3.676864054,DAP-
Clay,5.691432889,38.57117573,,3.326350182,63.5171525,77.28061635,93.15730567,26.25419593,64.90853541,2704.232471,,Harvest,Kharif,Canal,Rice,Central,205.7196721,3.67217141,Urea
Sandy,6.736685693,62.9484972,8.456875746,0.3730790926,711.7064036,26.77715876,86.99008664,20.10624957,,2498.056385,Maize,,Kharif,Canal,Potato,West,,7.760027061,DAP
Clay,6.084669366,425.2903798,0.9787248175,0.5112144314,91.0144108,56.77034758,,17.8608641,41.40560204,671.3562469,Sugarcane,,Zaid,Drip,Tomato,West,191.6872312,1.92381483,
Clay,5.976962357,28.24233584,0.2903408014,0.8003051678,98.26331784,,88.65964592,19.98892352,36.255323,1909.282231,Wheat,Vegetative,Rabi,Canal,Cotton###,West,159.3825301,9.218549524,NPK
,6.319536384,40.503502,0.3200639251,15.39306686,51.92868083,47.57682411,16.65879667,12.32469755,72.2312237,1689.78533,Sugarcane,Flowering,Rabi,Sprinkler,Tomato,North,238.7121998,2.383552467,
,6.157647177,42.47409761,1.162710248,1.119875367,83.47762501,13.2977807,77.09899692,24.96616646,48.25611503,2282.916139,,Harvest,Zaid,Drip,Maize,East,246.1864709,5.300673908,DAP
Sandy,4.666638464,15.15653077,1.175087053,2.018964755,41.2810056,20.8052602,18.38320229,16.5918358,74.72287443,2466.912801,Tomato??,Flowering,,,Wheat-,Central,162.2520597,4.195397506,Urea
,,20.54621011,0.7491189689,2.55563693,72.15844537,20.18688555,58.58204059,20.17693464,36.94979271,,Maize,Harvest,Kharif,Canal,Potato,Central,122.9610753,2.927278732,DAP
Clay,4.196300307,29.8809779,8.456875746,1.615513828,55.05644434,19.00971506,321.5800045,31.92384278,81.73930544,693.6786656,Sugarcane,Harvest-,Rabi-,,Sugarcane??,North,218.2193618,8.156408308,DAP
,4.59164752,49.28005427,,1.970617272,,71.84194884,24.2368819,48.68365924,74.08873771,231.5212553,Maize,Sowing,Rabi,Rainfed,Rice,East,310.1106355,6.728970099,MOP
Clay,5.948137331,48.40483881,1.104319111,1.734543443,57.18397542,637.820759,321.5800045,30.49772154,103.9838088,548.5790992,Potato,Harvest,Zaid,Sprinkler,Rice,North,164.8760124,4.407516893,Zinc Sulphate
Loamy,3.854340394,50.90620851,0.6229469574,3.171997008,125.3178757,49.02458724,91.56678024,,32.1294536,343.3782837,Cotton,,Zaid,Sprinkler,Sugarcane,,241.8001645,3.601898579,Compost
Silt,7.292009259,,1.394222403,2.019799763,77.82904306,,10.86977795,34.56410789,30.18387848,,Sugarcane,Sowing,Kharif,Drip,Cotton??,East,203.824717,4.971701341,DAP
Loamy,5.363068273,10.68966057,1.194616159,1.786532891,173.4153501,,81.8981469,,54.72580839,648.7230291,Rice,Flowering,Zaid,Canal,Potato,West,,1.434382882,Zinc Sulphate
Loamy,4.437763042,9.406628323,1.762364708,1.533347929,142.6809297,,17.09482685,33.46992025,,283.3130746,Maize,Vegetative,Rabi,Drip,Maize,,,9.046937269,MOP
Sandy###,8.044709249,17.49041148,,3.176111514,711.7064036,35.46663309,13.56125478,19.12969331,112.7457732,408.6141386,Potato,Vegetative-,Rabi,Sprinkler,Potato,West,197.5064453,7.642852833,DAP
Loamy,8.048381309,24.73478757,1.337390149,1.945403453,,56.20564687,95.39821211,19.35163123,45.946974,1569.549948,Rice,Flowering,Kharif,Rainfed,Maize,South,140.2508344,3.668323201,Zinc Sulphate
Sandy,5.805995186,47.81002042,1.368480862,1.214439115,,,19.83143385,17.15449446,36.33538479,2348.878625,Cotton,Sowing,Kharif,Canal,Wheat,South,164.7118134,4.856285099,MOP
Sandy,5.06807939,51.18422448,0.9142037351,2.161024031,43.5548922,73.32422515,101.4837737,12.0235649,,2324.304219,Rice,Flowering,Kharif,Drip,,West,165.3531099,8.907839362,Urea
Loamy,8.249275304,,1.285813354,1.828791375,,36.64081352,88.08327019,13.90581268,86.86065703,372.3317431,Rice,Vegetative,Zaid,Sprinkler,Cotton,Central,245.3090815,2.122351709,
Silt,6.263873683,43.73995003,0.4384096504,0.4493987924,95.63917644,95.63663388,321.5800045,27.0641472,77.77369583,2946.70725,Tomato,Flowering,Rabi,Sprinkler,Rice,East,301.8587038,3.138339952,MOP
Silt,78.34619727,46.81199559,0.4179897243,1.008991867,56.48958794,32.54966682,138.7191653,24.3273499,71.82647397,1713.787337,Cotton,Flowering,Zaid,,Tomato,Central,173.0480509,1.901330094,Urea
Silt,5.723591244,,0.8846840024,2.161405769,74.51248627,,80.78392042,31.29892994,51.94865047,2324.666212,Potato,Vegetative??,Rabi,Drip,Tomato,South,134.4900464,5.405169515,NPK
Silt,7.043256695,16.1903782,1.777630516,0.1354143877,21.69760744,42.16172682,31.01875634,43.81691237,40.64484206,,Sugarcane,Flowering,Zaid,Rainfed,Wheat,East,157.7447225,,Urea
Silt,4.970218551,29.78745156,0.8839732246,0.963316969,21.32760041,16.58694717,82.19995397,23.04787575,60.57617846,3269.121135,Cotton,Sowing-,Kharif,Canal,Tomato,East,,1.393058159,Urea
Loamy,8.01243639,33.03160559,1.193234718,2.467568178,68.1067039,61.29995456,13.88857076,30.79155768,60.13064331,9515.653198,nan###,Vegetative,Rabi,Canal,Sugarcane,North,169.2649053,9.362922557,Urea
Loamy,7.487954685,41.01830311,1.108941448,0.8280744606,139.4360574,54.01175406,112.598038,33.18240319,,690.3987868,Maize,Vegetative,Rabi,Sprinkler,Cotton,West,164.9536056,2.027957672,NPK
Clay-,5.673578648,30.70668582,0.3983780068,,35.35094538,,108.4998657,12.68233859,82.0688299,1955.815765,,Vegetative,Rabi,Sprinkler,Maize,,60.33312746,5.945477566,Urea
Silt,78.34619727,10.51855677,0.8747025446,2.41153368,115.4966581,40.8894421,40.54144867,19.60786966,62.32126849,2048.275738,Potato,Flowering,Zaid,Rainfed,Cotton,East,99.46422477,5.733375223,MOP
Loamy,8.004823624,51.32783906,1.343057196,1.713157363,131.8362344,75.82716314,12.09310994,23.27288972,77.5880585,407.5952662,Potato,Vegetative,Zaid,Drip,Rice,East,249.2660006,1.176858787,MOP
Clay,6.684416543,,1.367098822,,711.7064036,78.72864821,32.21912009,13.26885238,,1422.708139,Maize,Sowing,Rabi,Drip,,North,216.3956343,2.621613402,Urea
Silt,7.572179514,,0.3161268203,2.208065284,66.69797549,46.03963764,,31.8350111,65.62994589,,Potato,Harvest,Kharif,Rainfed,Sugarcane,West###,58.38961143,3.917976307,MOP
,6.55755491,56.26895147,0.7240905274,1.843985528,,52.03347826,83.0104052,29.13785934,,872.8019455,,Flowering,Kharif,Drip,,West,65.91275586,6.609428112,Zinc Sulphate
Clay,5.929032458,16.81984771,0.3435829224,1.007196993,32.39985792,23.85229344,59.89425084,13.87813872,33.01258781,2960.274748,Sugarcane,Flowering,Kharif,Drip,Maize,South,349.3769756,,Urea
Loamy,6.110619376,14.15822111,0.4199353512,1.36580893,,14.15176391,92.31636445,26.23487891,54.75796219,2359.225075,Potato,Sowing,Rabi,Drip,Wheat,Central,255.0235693,6.000045903,DAP
Sandy,,52.59875376,0.5526055862,0.519325874,122.0476521,62.71398835,76.33130397,28.42194224,80.15818853,1890.272781,Cotton,Sowing,Kharif,Sprinkler,Wheat,Central,127.0832282,1.969759043,
Sandy,8.510785549,18.62803983,0.9836665458,2.301410336,35.54556618,30.40674715,15.93433543,17.40627185,36.7239965,350.9729713,Tomato,,Rabi,Drip,Cotton,North,,3.884282303,Urea
Sandy,6.544802485,51.31419487,0.5709856867,1.01161517,,15.53988524,32.42068435,,25.70169309,2363.46877,Maize,,Kharif,Canal,Rice,North,306.6142726,4.37889062,DAP
